"Datetime";"ContentID";"ContentType";"Category";"Reaction";"Score";"URL"
"2020-12-17 13:14:22";"bc1f22da-d7b2-49d8-a6f1-1132776b4b18";"Photo";"Culture";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/bc1f22da-d7b2-49d8-a6f1-1132776b4b18"
"2020-07-12 18:10:03";"bc1f22da-d7b2-49d8-a6f1-1132776b4b18";"Photo";"Culture";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/bc1f22da-d7b2-49d8-a6f1-1132776b4b18"
"2021-03-16 21:59:14";"df15da28-c038-4d0c-a63a-eac77f650ee3";"Audio";"Tennis";"Love";65;"https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3"
"2021-06-07 13:15:13";"df15da28-c038-4d0c-a63a-eac77f650ee3";"Audio";"Tennis";"Heart";60;"https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3"
"2020-12-10 08:32:55";"0da2523f-acc4-4687-9844-45eaa5e90c65";"Video";"Technology";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65"
"2020-08-17 06:57:04";"0da2523f-acc4-4687-9844-45eaa5e90c65";"Video";"Technology";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65"
"2020-06-30 13:59:12";"0da2523f-acc4-4687-9844-45eaa5e90c65";"Video";"Technology";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65"
"2021-05-24 05:01:20";"0da2523f-acc4-4687-9844-45eaa5e90c65";"Video";"Technology";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65"
"2020-07-07 15:55:52";"bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30";"Photo";"Healthy Eating";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30"
"2021-05-04 14:05:19";"bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30";"Photo";"Healthy Eating";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30"
"2020-09-05 20:31:29";"bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30";"Photo";"Healthy Eating";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30"
"2020-08-23 01:58:13";"b6ecb09e-a706-4589-bb75-70cb1cc590eb";"Photo";"Culture";"Want";70;"https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb"
"2021-05-01 04:01:44";"b6ecb09e-a706-4589-bb75-70cb1cc590eb";"Photo";"Culture";"Want";70;"https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb"
"2020-12-24 03:17:25";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2021-01-27 08:59:40";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2020-12-24 21:13:47";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2020-09-04 22:16:55";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2021-05-12 03:07:13";"86f4e4df-636a-48f5-bb66-03ea4fd00214";"Photo";"Veganism";"Like";50;"https://socialbuzz.cdn.com/content/storage/86f4e4df-636a-48f5-bb66-03ea4fd00214"
"2021-03-20 01:46:49";"86f4e4df-636a-48f5-bb66-03ea4fd00214";"Photo";"Veganism";"Like";50;"https://socialbuzz.cdn.com/content/storage/86f4e4df-636a-48f5-bb66-03ea4fd00214"
"2021-01-01 05:44:17";"86f4e4df-636a-48f5-bb66-03ea4fd00214";"Photo";"Veganism";"Like";50;"https://socialbuzz.cdn.com/content/storage/86f4e4df-636a-48f5-bb66-03ea4fd00214"
"2020-06-24 13:08:35";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Hate";5;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2020-09-06 04:40:48";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Worried";12;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2020-11-24 08:19:34";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Hate";5;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2021-04-18 23:34:07";"b07a2298-7c03-49b3-a0a6-c65333847598";"Gif";"Culture";"Like";50;"https://socialbuzz.cdn.com/content/storage/b07a2298-7c03-49b3-a0a6-c65333847598"
"2020-07-25 02:23:28";"b07a2298-7c03-49b3-a0a6-c65333847598";"Gif";"Culture";"Like";50;"https://socialbuzz.cdn.com/content/storage/b07a2298-7c03-49b3-a0a6-c65333847598"
"2021-01-05 06:22:43";"29d7781c-9302-4269-91f3-c23afb33467a";"Video";"Public Speaking";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/29d7781c-9302-4269-91f3-c23afb33467a"
"2020-10-16 10:53:15";"29d7781c-9302-4269-91f3-c23afb33467a";"Video";"Public Speaking";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/29d7781c-9302-4269-91f3-c23afb33467a"
"2020-12-17 04:10:28";"1517abf6-67ed-47e1-9b9b-7e79a23a4d22";"Photo";"Education";"Worried";12;"https://socialbuzz.cdn.com/content/storage/1517abf6-67ed-47e1-9b9b-7e79a23a4d22"
"2020-07-28 07:33:48";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Love";65;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2021-03-11 22:41:23";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Want";70;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2021-05-31 01:37:09";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Want";70;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2021-05-10 18:19:46";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Want";70;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2021-01-28 05:09:03";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Want";70;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2021-01-27 13:20:17";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Want";70;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2020-10-13 14:13:50";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Love";65;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2020-07-08 20:47:29";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Want";70;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2020-09-27 08:41:24";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Love";65;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2020-07-29 10:55:23";"aa6c9668-7455-4a4c-9915-f7d4cb56c8c6";"Photo";"Animals";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/aa6c9668-7455-4a4c-9915-f7d4cb56c8c6"
"2021-05-23 14:10:00";"aa6c9668-7455-4a4c-9915-f7d4cb56c8c6";"Photo";"Animals";"Heart";60;"https://socialbuzz.cdn.com/content/storage/aa6c9668-7455-4a4c-9915-f7d4cb56c8c6"
"2021-06-10 09:01:47";"aa6c9668-7455-4a4c-9915-f7d4cb56c8c6";"Photo";"Animals";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/aa6c9668-7455-4a4c-9915-f7d4cb56c8c6"
"2020-10-30 22:04:27";"9522ddea-8e07-4a2a-a001-25e4a534b8f6";"Gif";"Technology";"Heart";60;"https://socialbuzz.cdn.com/content/storage/9522ddea-8e07-4a2a-a001-25e4a534b8f6"
"2021-01-12 08:41:28";"9522ddea-8e07-4a2a-a001-25e4a534b8f6";"Gif";"Technology";"Scared";15;"https://socialbuzz.cdn.com/content/storage/9522ddea-8e07-4a2a-a001-25e4a534b8f6"
"2021-01-16 06:10:52";"9522ddea-8e07-4a2a-a001-25e4a534b8f6";"Gif";"Technology";"Scared";15;"https://socialbuzz.cdn.com/content/storage/9522ddea-8e07-4a2a-a001-25e4a534b8f6"
"2020-06-18 23:39:29";"9522ddea-8e07-4a2a-a001-25e4a534b8f6";"Gif";"Technology";"Heart";60;"https://socialbuzz.cdn.com/content/storage/9522ddea-8e07-4a2a-a001-25e4a534b8f6"
"2021-04-11 13:00:37";"fbd8f70d-d62d-42e8-9508-9f5815ab578c";"Video";"Education";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/fbd8f70d-d62d-42e8-9508-9f5815ab578c"
"2020-10-14 15:44:55";"fbd8f70d-d62d-42e8-9508-9f5815ab578c";"Video";"Education";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/fbd8f70d-d62d-42e8-9508-9f5815ab578c"
"2020-09-23 18:47:35";"fbd8f70d-d62d-42e8-9508-9f5815ab578c";"Video";"Education";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/fbd8f70d-d62d-42e8-9508-9f5815ab578c"
"2021-04-22 10:13:28";"fbd8f70d-d62d-42e8-9508-9f5815ab578c";"Video";"Education";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/fbd8f70d-d62d-42e8-9508-9f5815ab578c"
"2020-12-12 04:36:07";"6dbd153c-5b69-4ffb-a869-6285fb0c764d";"Audio";"Technology";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/6dbd153c-5b69-4ffb-a869-6285fb0c764d"
"2021-04-01 18:15:39";"6dbd153c-5b69-4ffb-a869-6285fb0c764d";"Audio";"Technology";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/6dbd153c-5b69-4ffb-a869-6285fb0c764d"
"2021-02-10 11:04:47";"6dbd153c-5b69-4ffb-a869-6285fb0c764d";"Audio";"Technology";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/6dbd153c-5b69-4ffb-a869-6285fb0c764d"
"2020-08-16 07:08:35";"fea9077f-2fe7-43bd-aaef-dc2619988d94";"Photo";"Culture";"Interested";30;"https://socialbuzz.cdn.com/content/storage/fea9077f-2fe7-43bd-aaef-dc2619988d94"
"2020-09-18 21:29:46";"88cbf75c-79f0-42cb-8733-af670f39d6e0";"Audio";"Animals";"Adore";72;"https://socialbuzz.cdn.com/content/storage/88cbf75c-79f0-42cb-8733-af670f39d6e0"
"2020-06-28 18:02:07";"88cbf75c-79f0-42cb-8733-af670f39d6e0";"Audio";"Animals";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/88cbf75c-79f0-42cb-8733-af670f39d6e0"
"2021-05-11 02:39:20";"88cbf75c-79f0-42cb-8733-af670f39d6e0";"Audio";"Animals";"Adore";72;"https://socialbuzz.cdn.com/content/storage/88cbf75c-79f0-42cb-8733-af670f39d6e0"
"2020-09-12 07:13:08";"88cbf75c-79f0-42cb-8733-af670f39d6e0";"Audio";"Animals";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/88cbf75c-79f0-42cb-8733-af670f39d6e0"
"2020-10-09 06:07:21";"88cbf75c-79f0-42cb-8733-af670f39d6e0";"Audio";"Animals";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/88cbf75c-79f0-42cb-8733-af670f39d6e0"
"2020-07-19 06:40:38";"88cbf75c-79f0-42cb-8733-af670f39d6e0";"Audio";"Animals";"Adore";72;"https://socialbuzz.cdn.com/content/storage/88cbf75c-79f0-42cb-8733-af670f39d6e0"
"2020-10-24 16:05:58";"88cbf75c-79f0-42cb-8733-af670f39d6e0";"Audio";"Animals";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/88cbf75c-79f0-42cb-8733-af670f39d6e0"
"2020-12-08 19:03:29";"88cbf75c-79f0-42cb-8733-af670f39d6e0";"Audio";"Animals";"Adore";72;"https://socialbuzz.cdn.com/content/storage/88cbf75c-79f0-42cb-8733-af670f39d6e0"
"2021-02-24 13:10:32";"88cbf75c-79f0-42cb-8733-af670f39d6e0";"Audio";"Animals";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/88cbf75c-79f0-42cb-8733-af670f39d6e0"
"2020-08-02 15:42:46";"58e8f463-aee3-46bb-81bb-a49ed8de8b04";"Gif";"Technology";"Adore";72;"https://socialbuzz.cdn.com/content/storage/58e8f463-aee3-46bb-81bb-a49ed8de8b04"
"2020-11-04 16:07:53";"58e8f463-aee3-46bb-81bb-a49ed8de8b04";"Gif";"Technology";"Adore";72;"https://socialbuzz.cdn.com/content/storage/58e8f463-aee3-46bb-81bb-a49ed8de8b04"
"2020-09-13 22:47:31";"218838d8-52f4-4608-a1ba-d8988cc3d029";"Video";"Food";"Love";65;"https://socialbuzz.cdn.com/content/storage/218838d8-52f4-4608-a1ba-d8988cc3d029"
"2021-05-17 12:33:55";"218838d8-52f4-4608-a1ba-d8988cc3d029";"Video";"Food";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/218838d8-52f4-4608-a1ba-d8988cc3d029"
"2020-09-25 11:46:35";"218838d8-52f4-4608-a1ba-d8988cc3d029";"Video";"Food";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/218838d8-52f4-4608-a1ba-d8988cc3d029"
"2021-01-10 16:38:56";"218838d8-52f4-4608-a1ba-d8988cc3d029";"Video";"Food";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/218838d8-52f4-4608-a1ba-d8988cc3d029"
"2020-08-20 13:02:26";"218838d8-52f4-4608-a1ba-d8988cc3d029";"Video";"Food";"Love";65;"https://socialbuzz.cdn.com/content/storage/218838d8-52f4-4608-a1ba-d8988cc3d029"
"2020-11-12 08:21:08";"d288a4cb-6361-4d4b-925f-a0bf2e3350ec";"Gif";"Technology";"Worried";12;"https://socialbuzz.cdn.com/content/storage/d288a4cb-6361-4d4b-925f-a0bf2e3350ec"
"2020-09-09 08:31:38";"ac63258d-9d7d-4167-934e-48b3f3c43fa9";"Audio";"Tennis";"Want";70;"https://socialbuzz.cdn.com/content/storage/ac63258d-9d7d-4167-934e-48b3f3c43fa9"
"2021-03-21 06:59:42";"6b09861c-712e-46e6-a2a5-72e4b3878767";"Photo";"Studying";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/6b09861c-712e-46e6-a2a5-72e4b3878767"
"2020-08-20 04:49:32";"6b09861c-712e-46e6-a2a5-72e4b3878767";"Photo";"Studying";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/6b09861c-712e-46e6-a2a5-72e4b3878767"
"2021-04-27 07:18:48";"4c009116-c94a-4633-83fb-956565358565";"Photo";"Soccer";"Want";70;"https://socialbuzz.cdn.com/content/storage/4c009116-c94a-4633-83fb-956565358565"
"2021-01-15 17:50:30";"4c009116-c94a-4633-83fb-956565358565";"Photo";"Soccer";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/4c009116-c94a-4633-83fb-956565358565"
"2020-11-26 11:09:07";"4c009116-c94a-4633-83fb-956565358565";"Photo";"Soccer";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/4c009116-c94a-4633-83fb-956565358565"
"2021-03-15 23:27:28";"4c009116-c94a-4633-83fb-956565358565";"Photo";"Soccer";"Want";70;"https://socialbuzz.cdn.com/content/storage/4c009116-c94a-4633-83fb-956565358565"
"2020-10-13 08:14:05";"4c009116-c94a-4633-83fb-956565358565";"Photo";"Soccer";"Want";70;"https://socialbuzz.cdn.com/content/storage/4c009116-c94a-4633-83fb-956565358565"
"2020-11-22 11:09:17";"34cd13f5-5fa9-45fe-ad8e-0135b67b558d";"Photo";"Tennis";"Love";65;"https://socialbuzz.cdn.com/content/storage/34cd13f5-5fa9-45fe-ad8e-0135b67b558d"
"2020-10-25 13:40:37";"9531f7f8-d0cc-4e42-9cbb-94d93692653f";"Photo";"Soccer";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/9531f7f8-d0cc-4e42-9cbb-94d93692653f"
"2020-12-13 06:32:07";"9531f7f8-d0cc-4e42-9cbb-94d93692653f";"Photo";"Soccer";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/9531f7f8-d0cc-4e42-9cbb-94d93692653f"
"2021-05-18 13:11:05";"9531f7f8-d0cc-4e42-9cbb-94d93692653f";"Photo";"Soccer";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/9531f7f8-d0cc-4e42-9cbb-94d93692653f"
"2020-07-30 04:32:24";"9531f7f8-d0cc-4e42-9cbb-94d93692653f";"Photo";"Soccer";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/9531f7f8-d0cc-4e42-9cbb-94d93692653f"
"2020-09-29 15:38:29";"3cec7ac2-f9b6-4e4c-b392-63c59c3621f2";"Gif";"Healthy Eating";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/3cec7ac2-f9b6-4e4c-b392-63c59c3621f2"
"2021-06-09 12:01:27";"3cec7ac2-f9b6-4e4c-b392-63c59c3621f2";"Gif";"Healthy Eating";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/3cec7ac2-f9b6-4e4c-b392-63c59c3621f2"
"2021-05-11 10:06:40";"3cec7ac2-f9b6-4e4c-b392-63c59c3621f2";"Gif";"Healthy Eating";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/3cec7ac2-f9b6-4e4c-b392-63c59c3621f2"
"2020-12-10 14:26:45";"3cec7ac2-f9b6-4e4c-b392-63c59c3621f2";"Gif";"Healthy Eating";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/3cec7ac2-f9b6-4e4c-b392-63c59c3621f2"
"2020-08-29 17:11:56";"3cec7ac2-f9b6-4e4c-b392-63c59c3621f2";"Gif";"Healthy Eating";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/3cec7ac2-f9b6-4e4c-b392-63c59c3621f2"
"2021-03-20 21:52:02";"bd656a40-09c1-4219-8210-e667136e3734";"Gif";"Culture";"Like";50;"https://socialbuzz.cdn.com/content/storage/bd656a40-09c1-4219-8210-e667136e3734"
"2021-03-22 08:14:02";"bd656a40-09c1-4219-8210-e667136e3734";"Gif";"Culture";"Worried";12;"https://socialbuzz.cdn.com/content/storage/bd656a40-09c1-4219-8210-e667136e3734"
"2021-04-13 08:40:26";"bd656a40-09c1-4219-8210-e667136e3734";"Gif";"Culture";"Worried";12;"https://socialbuzz.cdn.com/content/storage/bd656a40-09c1-4219-8210-e667136e3734"
"2021-01-20 01:14:51";"bd656a40-09c1-4219-8210-e667136e3734";"Gif";"Culture";"Worried";12;"https://socialbuzz.cdn.com/content/storage/bd656a40-09c1-4219-8210-e667136e3734"
"2020-07-29 12:59:58";"bd656a40-09c1-4219-8210-e667136e3734";"Gif";"Culture";"Like";50;"https://socialbuzz.cdn.com/content/storage/bd656a40-09c1-4219-8210-e667136e3734"
"2021-04-07 22:22:00";"bd656a40-09c1-4219-8210-e667136e3734";"Gif";"Culture";"Worried";12;"https://socialbuzz.cdn.com/content/storage/bd656a40-09c1-4219-8210-e667136e3734"
"2020-09-14 00:18:04";"28fbf4cf-c354-418c-8672-b7f2fee75b00";"Photo";"Culture";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/28fbf4cf-c354-418c-8672-b7f2fee75b00"
"2021-03-25 18:22:15";"afe1fed5-5639-45c7-89f8-ce9d1078c910";"Audio";"Cooking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/afe1fed5-5639-45c7-89f8-ce9d1078c910"
"2020-08-24 12:09:35";"afe1fed5-5639-45c7-89f8-ce9d1078c910";"Audio";"Cooking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/afe1fed5-5639-45c7-89f8-ce9d1078c910"
"2020-10-17 08:50:44";"afe1fed5-5639-45c7-89f8-ce9d1078c910";"Audio";"Cooking";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/afe1fed5-5639-45c7-89f8-ce9d1078c910"
"2021-03-23 02:39:28";"afe1fed5-5639-45c7-89f8-ce9d1078c910";"Audio";"Cooking";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/afe1fed5-5639-45c7-89f8-ce9d1078c910"
"2020-08-06 00:06:52";"afe1fed5-5639-45c7-89f8-ce9d1078c910";"Audio";"Cooking";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/afe1fed5-5639-45c7-89f8-ce9d1078c910"
"2020-10-23 05:10:19";"afe1fed5-5639-45c7-89f8-ce9d1078c910";"Audio";"Cooking";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/afe1fed5-5639-45c7-89f8-ce9d1078c910"
"2020-12-06 06:03:57";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2021-01-29 08:16:45";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2020-08-21 13:13:57";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2021-03-29 18:07:31";"a82b8250-08aa-47a5-97c4-19f30f236179";"Audio";"Culture";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/a82b8250-08aa-47a5-97c4-19f30f236179"
"2020-08-10 23:24:52";"a82b8250-08aa-47a5-97c4-19f30f236179";"Audio";"Culture";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/a82b8250-08aa-47a5-97c4-19f30f236179"
"2020-07-06 02:56:53";"a82b8250-08aa-47a5-97c4-19f30f236179";"Audio";"Culture";"Want";70;"https://socialbuzz.cdn.com/content/storage/a82b8250-08aa-47a5-97c4-19f30f236179"
"2020-08-24 04:57:50";"a82b8250-08aa-47a5-97c4-19f30f236179";"Audio";"Culture";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/a82b8250-08aa-47a5-97c4-19f30f236179"
"2020-11-23 15:48:38";"4e7535a7-4547-4da5-952e-607442ebed79";"Gif";"Dogs";"Like";50;"https://socialbuzz.cdn.com/content/storage/4e7535a7-4547-4da5-952e-607442ebed79"
"2020-10-31 18:16:20";"4e7535a7-4547-4da5-952e-607442ebed79";"Gif";"Dogs";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/4e7535a7-4547-4da5-952e-607442ebed79"
"2021-02-17 09:12:57";"4e7535a7-4547-4da5-952e-607442ebed79";"Gif";"Dogs";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/4e7535a7-4547-4da5-952e-607442ebed79"
"2020-08-25 22:20:04";"4e7535a7-4547-4da5-952e-607442ebed79";"Gif";"Dogs";"Like";50;"https://socialbuzz.cdn.com/content/storage/4e7535a7-4547-4da5-952e-607442ebed79"
"2021-03-23 10:50:32";"4e7535a7-4547-4da5-952e-607442ebed79";"Gif";"Dogs";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/4e7535a7-4547-4da5-952e-607442ebed79"
"2020-09-09 02:42:54";"4e7535a7-4547-4da5-952e-607442ebed79";"Gif";"Dogs";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/4e7535a7-4547-4da5-952e-607442ebed79"
"2021-03-18 22:22:45";"4c598198-bd8b-4b86-8440-b8ecba62abe7";"Photo";"Technology";"Like";50;"https://socialbuzz.cdn.com/content/storage/4c598198-bd8b-4b86-8440-b8ecba62abe7"
"2020-06-30 21:14:29";"4c598198-bd8b-4b86-8440-b8ecba62abe7";"Photo";"Technology";"Like";50;"https://socialbuzz.cdn.com/content/storage/4c598198-bd8b-4b86-8440-b8ecba62abe7"
"2020-09-30 19:16:25";"4c598198-bd8b-4b86-8440-b8ecba62abe7";"Photo";"Technology";"Like";50;"https://socialbuzz.cdn.com/content/storage/4c598198-bd8b-4b86-8440-b8ecba62abe7"
"2021-01-19 18:06:22";"4c598198-bd8b-4b86-8440-b8ecba62abe7";"Photo";"Technology";"Like";50;"https://socialbuzz.cdn.com/content/storage/4c598198-bd8b-4b86-8440-b8ecba62abe7"
"2020-10-04 05:43:13";"1f0ed2b8-8531-416f-b694-a40a63f378a0";"Photo";"Animals";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/1f0ed2b8-8531-416f-b694-a40a63f378a0"
"2021-04-22 12:57:22";"1f0ed2b8-8531-416f-b694-a40a63f378a0";"Photo";"Animals";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/1f0ed2b8-8531-416f-b694-a40a63f378a0"
"2020-10-02 01:22:28";"c0ea9b69-639e-42fe-8aa5-67f46036a17c";"Photo";"Animals";"Want";70;"https://socialbuzz.cdn.com/content/storage/c0ea9b69-639e-42fe-8aa5-67f46036a17c"
"2020-11-04 03:53:29";"ae909545-786e-4089-9ef3-61c3c9fd3efd";"Video";"Education";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/ae909545-786e-4089-9ef3-61c3c9fd3efd"
"2020-08-19 05:49:12";"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5";"Audio";"Technology";"Worried";12;"https://socialbuzz.cdn.com/content/storage/8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5"
"2020-07-18 00:44:01";"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5";"Audio";"Technology";"Worried";12;"https://socialbuzz.cdn.com/content/storage/8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5"
"2021-03-11 16:49:49";"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5";"Audio";"Technology";"Worried";12;"https://socialbuzz.cdn.com/content/storage/8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5"
"2021-03-01 13:23:18";"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5";"Audio";"Technology";"Worried";12;"https://socialbuzz.cdn.com/content/storage/8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5"
"2021-05-09 22:43:27";"e6193423-0d30-4439-884a-ea22fea68522";"Video";"Dogs";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/e6193423-0d30-4439-884a-ea22fea68522"
"2021-01-25 10:35:15";"e6193423-0d30-4439-884a-ea22fea68522";"Video";"Dogs";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/e6193423-0d30-4439-884a-ea22fea68522"
"2021-04-30 17:14:43";"dd7069e3-d0ad-4599-b159-032267fd5008";"Photo";"Public Speaking";"Heart";60;"https://socialbuzz.cdn.com/content/storage/dd7069e3-d0ad-4599-b159-032267fd5008"
